Institution;Period; EURO ;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Note
Austrian Science Fund (FWF);2021;2.452,80 ;10.1080/09692290.2021.1904269;TRUE;TAYLOR & FRANCIS;RRIP: Review of International Political Economy;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/15548627.2021.1933299;TRUE;TAYLOR & FRANCIS;Autophagy;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/15592294.2021.1959976;TRUE;TAYLOR & FRANCIS;Epigenetics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/01647954.2021.1965656;TRUE;TAYLOR & FRANCIS;International Journal of Acarology;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/07350015.2021.1990772;TRUE;TAYLOR & FRANCIS;Journal of Business & Economic Statistics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/13501763.2021.1986118;TRUE;TAYLOR & FRANCIS;Journal of European Public Policy;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/13676261.2021.1929886;TRUE;TAYLOR & FRANCIS;Journal of Youth Studies;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/10428194.2021.1907372;TRUE;TAYLOR & FRANCIS;Leukemia & Lymphoma;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/02678292.2021.1907626;TRUE;TAYLOR & FRANCIS;Liquid Crystals;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/00268976.2021.1883140;TRUE;TAYLOR & FRANCIS;Molecular Physics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/00268976.2021.1938267;TRUE;TAYLOR & FRANCIS;Molecular Physics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/00268976.2021.1894362;TRUE;TAYLOR & FRANCIS;Molecular Physics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/00343404.2021.1949441;TRUE;TAYLOR & FRANCIS;Regional Studies;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/02671522.2021.1941217;TRUE;TAYLOR & FRANCIS;Research Papers in Education;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/01916599.2021.1883090;TRUE;TAYLOR & FRANCIS;RHEI: History of European Ideas;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/08897077.2021.1975870;TRUE;TAYLOR & FRANCIS;Substance Abuse;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.599,80 ;10.1080/00221686.2020.1869604;TRUE;TAYLOR & FRANCIS;TJHR: Journal of Hydraulic Research;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.898,00 ;10.1080/14735903.2021.1934364;TRUE;TAYLOR & FRANCIS;International Journal of Agricultural Sustainability;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.898,00 ;10.1080/10253890.2021.1891220;TRUE;TAYLOR & FRANCIS;Stress;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.060,83 ;10.1107/S2053229621006239;TRUE;WILEY;Acta Crystallographica Section C: Structural Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/aos.15077;TRUE;WILEY;Acta Ophthalmologica;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/apha.13659;TRUE;WILEY;Acta Physiologica;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/aelm.202001178;TRUE;WILEY;Advanced Electronic Materials;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/aelm.202100101;TRUE;WILEY;Advanced Electronic Materials;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/adfm.202008885;TRUE;WILEY;Advanced Functional Materials;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/adma.202106922;TRUE;WILEY;Advanced Materials;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/adma.202106858;TRUE;WILEY;Advanced Materials;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/admi.202001908;TRUE;WILEY;Advanced Materials Interfaces;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/admt.202001302;TRUE;WILEY;Advanced Materials Technologies;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/adsc.202100037;TRUE;WILEY;Advanced Synthesis & Catalysis;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/adsc.202100029;TRUE;WILEY;Advanced Synthesis & Catalysis;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/adtp.202100219;TRUE;WILEY;Advanced Therapeutics;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/all.14817;TRUE;WILEY;Allergy;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/all.15191;TRUE;WILEY;Allergy;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/all.15151;TRUE;WILEY;Allergy;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/all.14782;TRUE;WILEY;Allergy;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/all.14852;TRUE;WILEY;Allergy;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ajh.26177;TRUE;WILEY;American Journal of Hematology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ajh.26171;TRUE;WILEY;American Journal of Hematology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ajp.23321;TRUE;WILEY;American Journal of Primatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202100801;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202104023;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202109933;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202104278;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202015034;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202105166;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202113829;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202110736;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202100164;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/anie.202111266;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ana.26223;TRUE;WILEY;Annals of Neurology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/anzs.12350;TRUE;WILEY;Australian & New Zealand Journal Of Statistics;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/brv.12747;TRUE;WILEY;Biological Reviews;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/biot.202000350;TRUE;WILEY;Biotechnology Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/biot.202000566;TRUE;WILEY;Biotechnology Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/bjd.20512;TRUE;WILEY;British Journal Of Dermatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1467-8551.12552;TRUE;WILEY;British Journal Of Management;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/bph.15379;TRUE;WILEY;British Journal Of Pharmacology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1112/blms.12509;TRUE;WILEY;Bulletin of the London Mathematical Society;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cbic.202100139;TRUE;WILEY;Chembiochem;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/celc.202100458;TRUE;WILEY;Chemelectrochem;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/chem.202102539;TRUE;WILEY;Chemistry - A European Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/chem.202102583;TRUE;WILEY;Chemistry - A European Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/chem.202102204;TRUE;WILEY;Chemistry - A European Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/chem.202004589;TRUE;WILEY;Chemistry - A European Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/chem.202103289;TRUE;WILEY;Chemistry - A European Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/chem.202100927;TRUE;WILEY;Chemistry - A European Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cptc.202100109;TRUE;WILEY;Chemphotochem;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cptc.202100213;TRUE;WILEY;Chemphotochem;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cssc.202100506;TRUE;WILEY;Chemsuschem;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cssc.202100433;TRUE;WILEY;Chemsuschem;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/cea.14050;TRUE;WILEY;Clinical & Experimental Allergy;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cpt.2504;TRUE;WILEY;Clinical Pharmacology & Therapeutics;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/cogs.12977;TRUE;WILEY;Cognitive Science;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/cpz1.239;TRUE;WILEY;Current Protocols;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/dgd.12718;TRUE;WILEY;Development, Growth & Differentiation;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/dmcn.14918;TRUE;WILEY;Developmental Medicine & Child Neurology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/desc.13110;TRUE;WILEY;Developmental Science;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/esp.5139;TRUE;WILEY;Earth Surface Processes And Landforms;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.15252/embr.202152476;TRUE;WILEY;EMBO Reports;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.15252/embr.202152970;TRUE;WILEY;EMBO Reports;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1462-2920.15517;TRUE;WILEY;Environmental Microbiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1462-2920.15413;TRUE;WILEY;Environmental Microbiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/epi.16914;TRUE;WILEY;Epilepsia;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/eth.13196;TRUE;WILEY;Ethology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/erv.2849;TRUE;WILEY;European Eating Disorders Review;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/eci.13595;TRUE;WILEY;European Journal of Clinical Investigation;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/eji.202149227;TRUE;WILEY;European Journal of Immunology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/eji.202149270;TRUE;WILEY;European Journal of Immunology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/eji.202149276;TRUE;WILEY;European Journal of Immunology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejic.202100379;TRUE;WILEY;European Journal of Inorganic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejic.202100525;TRUE;WILEY;European Journal of Inorganic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejic.202100643;TRUE;WILEY;European Journal of Inorganic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejic.202100441;TRUE;WILEY;European Journal of Inorganic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejoc.202001641;TRUE;WILEY;European Journal of Organic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejoc.202100894;TRUE;WILEY;European Journal of Organic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ejoc.202100073;TRUE;WILEY;European Journal of Organic Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1475-6765.12450;TRUE;WILEY;European Journal of Political Research;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1475-6765.12504;TRUE;WILEY;European Journal of Political Research;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/evo.14260;TRUE;WILEY;Evolution;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/evo.14308;TRUE;WILEY;Evolution;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/exd.14310;TRUE;WILEY;Experimental Dermatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/exd.14305;TRUE;WILEY;Experimental Dermatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/exd.14346;TRUE;WILEY;Experimental Dermatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/ffe.13534;TRUE;WILEY;Fatigue & Fracture Of Engineering Materials & Structures;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/faf.12612;TRUE;WILEY;Fish And Fisheries;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/prop.202100034;TRUE;WILEY;Fortschritte der Physik;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/fwb.13819;TRUE;WILEY;Freshwater Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1365-2435.13981;TRUE;WILEY;Functional Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/gea.21851;TRUE;WILEY;Geoarchaeology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1029/2021GL093391;TRUE;WILEY;Geophysical Research Letters;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1029/2021GL093524;TRUE;WILEY;Geophysical Research Letters;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/glia.23990;TRUE;WILEY;Glia;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/gcb.15628;TRUE;WILEY;Global Change Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/gcb.16035;TRUE;WILEY;Global Change Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/geb.13415;TRUE;WILEY;Global Ecology And Biogeography;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/gwat.13111;TRUE;WILEY;Groundwater;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/hlca.202100137;TRUE;WILEY;Helvetica Chimica Acta;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/hep.32112;TRUE;WILEY;Hepatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/humu.24299;TRUE;WILEY;Human Mutation;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/hyp.14310;TRUE;WILEY;Hydrological Processes;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/nag.3258;TRUE;WILEY;International Journal for numerical and analytical methods in geomechanics;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/ijac.13803;TRUE;WILEY;International Journal of Applied Ceramic Technology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/joc.7295;TRUE;WILEY;International Journal of Climatology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/ijch.202100082;TRUE;WILEY;Israel Journal Of Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jcms.13202;TRUE;WILEY;Jcms: Journal Of Common Market Studies;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/ddg.14509;TRUE;WILEY;Journal der deutschen dermatologischen Gesellschaft;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1365-2656.13574;TRUE;WILEY;Journal of Animal Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1107/S1600576721000169;TRUE;WILEY;Journal of Applied Crystallography;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1365-2664.13892;TRUE;WILEY;Journal of Applied Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1365-2664.13912;TRUE;WILEY;Journal of Applied Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/app.51423;TRUE;WILEY;Journal of Applied Polymer Science;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jbi.14269;TRUE;WILEY;Journal of Biogeography;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/jcc.26716;TRUE;WILEY;Journal of Computational Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/1365-2745.13647;TRUE;WILEY;Journal of Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jeu.12879;TRUE;WILEY;Journal of Eukaryotic Microbiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jeu.12865;TRUE;WILEY;Journal of Eukaryotic Microbiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jeu.12877;TRUE;WILEY;Journal of Eukaryotic Microbiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jeu.12885;TRUE;WILEY;Journal of Eukaryotic Microbiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/jez.2460;TRUE;WILEY;Journal of Experimental Zoology Part A: Ecological and Integrative Physiology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jfd.13476;TRUE;WILEY;Journal of Fish Diseases;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jiec.13166;TRUE;WILEY;Journal of Industrial Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jiec.13206;TRUE;WILEY;Journal of Industrial Ecology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/jimd.12433;TRUE;WILEY;Journal of Inherited Metabolic Disease;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/joim.13338;TRUE;WILEY;Journal of Internal Medicine;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/joim.13355;TRUE;WILEY;Journal of Internal Medicine;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/joim.13437;TRUE;WILEY;Journal of Internal Medicine;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/jmri.27817;TRUE;WILEY;Journal of Magnetic Resonance Imaging;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jre.12858;TRUE;WILEY;Journal of Periodontal Research;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/jpln.202100360;TRUE;WILEY;Journal of Plant Nutrition And Soil Science;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/pol.20210711;TRUE;WILEY;Journal of Polymer Science;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1002/jqs.3398;TRUE;WILEY;Journal of Quaternary Science;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jace.17920;TRUE;WILEY;Journal of The American Ceramic Society;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
Austrian Science Fund (FWF);2021;2.060,83 ;10.1111/jdv.17573;TRUE;WILEY;Journal of The European Academy of Dermatology and Venereology;Peer-Reviewed Publications ;FWF Transformative Agreement Wiley
