institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-66124-w,Constructing the Human Brain Metabolic Connectome with MR Spectroscopic Imaging Reveals Cerebral Biochemical Organization,2025-12-03T12:18:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936731492,NA,215728,Chronoshub
Swiss National Science Foundation (SNSF),2025,1439.2209178228386,10.1186/s40359-025-03682-0,"Cross-cultural Assessment of Prolonged Grief Symptomatology in Switzerland, Rwanda, and Viet Nam: Protocol for an Experience Sampling Study",2025-12-03T12:17:00Z,BMC Psychology,Springer Nature ,FALSE,1348.55,0.937,2936728468,NA,218018,Chronoshub
Swiss National Science Foundation (SNSF),2025,2590.0213447171823,10.1038/s41597-025-06262-4,"Participation, Cooperation and Conflict in UN Climate Negotiations",2025-12-03T12:17:00Z,Scientific Data,Springer Nature ,FALSE,2426.85,0.937,2936729637,NA,219067,Chronoshub
Swiss National Science Foundation (SNSF),2025,3289.7331910352186,10.1186/s12974-025-03583-4,TSPO contributes to neuropathology and cognitive deficits in Alzheimer’s disease,2025-12-03T12:15:00Z,Journal of Neuroinflammation,Springer Nature ,FALSE,3082.48,0.937,2936697118,NA,212322,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65569-3,A dressed singlet-triplet qubit in germanium,2025-12-03T12:11:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936726989,NA,225153,Chronoshub
Swiss National Science Foundation (SNSF),2025,1921.0245464247598,10.5194/egusphere-2025-2353,Alps-wide high-resolution 3D modelling reconstruction of glacier geometry and climatic conditions for the Little Ice Age,2025-12-03T12:02:00Z,The Cryosphere,Copernicus Publications,FALSE,1800,0.937,TC-PUC-2025-287,NA,213077,Chronoshub
Swiss National Science Foundation (SNSF),2025,1296.6915688367128,10.5194/wcd-6-1461-2025,Mechanistic insights into tropical circulation and hydroclimate responses to future forest cover change,2025-12-03T12:02:00Z,Weather and Climate Dynamics,Copernicus Publications,FALSE,1215,0.937,WCD-PUC-2025-55,NA,203376,Chronoshub
Swiss National Science Foundation (SNSF),2025,2057.4172892209176,10.5194/amt-18-6659-2025,A feasibility study to reconstruct atmospheric rivers using space and ground-based GNSS observations,2025-12-03T12:02:00Z,Atmospheric Measurement Techniques,Copernicus Publications,FALSE,1927.8,0.937,AMT-PUC-2025-343,NA,222290,Chronoshub
Swiss National Science Foundation (SNSF),2025,1728.9220917822838,10.5194/egusphere-2025-2891,Deltaic burial of authigenic calcite modulates the carbon balance of hardwater lakes,2025-12-03T12:02:00Z,Biogeosciences,Copernicus Publications,FALSE,1620,0.937,BG-PUC-2025-334,NA,193770,Chronoshub
Swiss National Science Foundation (SNSF),2025,1728.9220917822838,10.5194/acp-25-16915-2025,Parameterization adaption needed to unlock the benefits of increased resolution for the ITCZ in ICON,2025-12-03T12:02:00Z,Atmospheric Chemistry and Physics,Copernicus Publications,FALSE,1620,0.937,ACP-PUC-2025-812,NA,203376,Chronoshub
Swiss National Science Foundation (SNSF),2025,2382.070437566702,10.5194/egusphere-2024-3968,Dissolution–precipitation creep in polymineralic granitoid shear zones in experiments – Part 1: Strain localization mechanisms,2025-12-03T12:01:00Z,Solid Earth,Copernicus Publications,FALSE,2232,0.937,SE-PUC-2025-58,NA,192124,Chronoshub
Swiss National Science Foundation (SNSF),2025,3340.4482390608323,10.1016/j.jbc.2025.110930,A homology-based 3D model and structure-function studies reveal key elements for divalent metal ion transporter ZIP8 (SLC39A8) function,2025-12-03T11:58:00Z,Journal of Biological Chemistry,Elsevier,FALSE,3130,0.937,OAD0000666332,NA,182272,Chronoshub
Swiss National Science Foundation (SNSF),2025,3761.0032017075773,10.1016/j.nicl.2025.103878,TIME: Tractography-Informed myelin estimation,2025-12-03T11:58:00Z,NeuroImage: Clinical,Elsevier,FALSE,3524.06,0.937,OAD0000634491,NA,206151,Chronoshub
Swiss National Science Foundation (SNSF),2025,2169.6905016008536,10.2196/78133,Exploring medical students'''''''' representations of future specialties and parenthood: a scoping review protocol,2025-12-03T11:55:00Z,JMIR Research Protocols,JMIR Publications,FALSE,2033,0.937,RESPROT-78133-APF-0083345,NA,213171,Chronoshub
Swiss National Science Foundation (SNSF),2025,1712.9135538954108,10.2196/34790,"Online Health Information Seeking Among Older Adults: A Cross-Sectional Study on Usage, Motivations, and Barriers in the Context of Healthy Aging",2025-12-03T11:55:00Z,Online Journal of Public Health Informatics,JMIR Publications,FALSE,1605,0.937,OJPHI-77557-APF-0083437,NA,213366,Chronoshub
Swiss National Science Foundation (SNSF),2025,1787.6200640341515,10.1117/1.nph.12.4.045011,NIRS frequency analysis to evaluate cerebrovascular reactivity after acute brain injury,2025-12-03T11:52:00Z,Neurophotonics,The International Society for Optics and Photonics (SPIE),FALSE,1675,0.937,ORD-2473932-B2X5R2,NA,167195,Chronoshub
Swiss National Science Foundation (SNSF),2025,2641.4087513340446,10.1364/OE.572780,Broadband spectral mapping of photo-induced1 second-harmonic generation in silicon nitride microresonators,2025-12-03T11:50:00Z,Optics Express,Optica Publishing Group,FALSE,2475,0.937,2707519,NA,214889,Chronoshub
Swiss National Science Foundation (SNSF),2025,503.2017075773746,10.3897/rio.11.e174988,"The genome sequence of the Common Brassy Ringlet, Erebia cassioides (Reiner & Hohenwarth, 1792) (Lepidoptera, Nymphalidae)",2025-12-03T11:48:00Z,Research Ideas and Outcomes,Pensoft Publishers,FALSE,471.5,0.937,2000007766,NA,202869,Chronoshub
Swiss National Science Foundation (SNSF),2025,4060.960512273212,10.1002/hbm.26438,"The functional connectome of 3,4‐methyldioxymethamphetamine‐related declarative memory impairments",2025-12-03T11:46:00Z,Human Brain Mapping,Wiley,FALSE,3805.12,0.937,9100209229,NA,179450,Chronoshub
Swiss National Science Foundation (SNSF),2025,2860.1921024546423,10.1136/bmjresp-2025-003364,Patients’ research priorities and participation in primary ciliary dyskinesia research,2025-12-03T11:44:00Z,BMJ Open Respiratory Research,BMJ Publishing Group,FALSE,2680,0.937,APC600746034,NA,10001934,Chronoshub
Swiss National Science Foundation (SNSF),2025,3247.6200640341513,10.1093/eurpub/ckaf212,Differential effects of adolescent health behaviours on adult cardiometabolic health by parental and neighbourhood socioeconomic background,2025-12-03T11:41:00Z,European Journal of Public Health,Oxford University Press,FALSE,3043.02,0.937,SOA25LT014672,NA,208205,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65571-9,Adherent cells sustain membrane tension gradients independently of migration,2025-11-26T03:34:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936716442,NA,"200793, 189996",Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65921-7,Two-dimensional gradients in magnetic properties created with direct-write laser annealing,2025-11-26T03:34:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936724690,NA,"216196, 204103",Chronoshub
Swiss National Science Foundation (SNSF),2025,3512.966915688367,10.1186/s12915-025-02461-y,Three-dimensional genome architecture connects chromatin structure and function in a major wheat pathogen,2025-11-26T03:33:00Z,BMC Biology,Springer Nature ,FALSE,3291.65,0.937,2936728615,NA,209022,Chronoshub
Swiss National Science Foundation (SNSF),2025,2590.0213447171823,10.1038/s44383-025-00012-6,Hot and Hungry High temperatures induce changes in leaf carbon dynamics and sugar isotope fingerprints,2025-11-26T03:30:00Z,npj Science of Plants,Springer Nature ,TRUE,2426.85,0.937,2936728685,NA,"179978, 205492, 213367",Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-66004-3,Quantum walk comb in a dual waveguide quantum cascade laser,2025-11-26T03:30:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936722593,NA,10000397,Chronoshub
Swiss National Science Foundation (SNSF),2025,3247.598719316969,10.1371/journal.pgen.1011935,A molecular toolbox to modulate gene expression and protein secretion in the bacterial predator Bdellovibrio bacteriovorus,2025-11-26T03:24:00Z,PLoS Genetics,Public Library of Science,FALSE,3043,0.937,PAB403795,NA,193401,Chronoshub
Swiss National Science Foundation (SNSF),2025,7833.500533617929,10.1038/s44321-025-00329-w,Defective chaperone-mediated autophagy in the retinal pigment epithelium of age-related macular degeneration patients,2025-11-17T12:49:00Z,EMBO Molecular Medicine,Springer Nature ,FALSE,7339.99,0.937,2936710589,NA,215271,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65478-5,Determination of key functional structures of an amorphous VHL-based SMARCA2 PROTAC,2025-11-17T12:48:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936710419,NA,212046,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65662-7,PET-MAD as a lightweight universal interatomic potential for advanced materials modeling,2025-11-17T12:46:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936720612,NA,"182892, 214879",Chronoshub
Swiss National Science Foundation (SNSF),2025,2757.299893276414,10.1038/s41598-025-25002-7,"Gender, knowledge, and trust in artificial intelligence: a classroom-based randomized experiment",2025-11-17T12:46:00Z,Scientific Reports,Springer Nature ,FALSE,2583.59,0.937,‭2936701379‬,NA,10002887,Chronoshub
Swiss National Science Foundation (SNSF),2025,2590.0213447171823,10.1038/s41597-025-06109-y,Massive Atomic Diversity: a compact universal dataset for atomistic machine learning,2025-11-17T12:45:00Z,Scientific Data,Springer Nature ,FALSE,2426.85,0.937,2936717378,NA,205602,Chronoshub
Swiss National Science Foundation (SNSF),2025,2128.54855923159,10.1038/s44304-025-00142-y,Improving predictions of convective storm wind gusts through statistical postprocessing of neural weather models,2025-11-17T12:45:00Z,npj Natural Hazards,Springer Nature ,FALSE,1994.45,0.937,2936708301,NA,10001754,Chronoshub
Swiss National Science Foundation (SNSF),2025,3512.9668089647807,10.1038/s43247-025-02921-x,Neogene plant macrofossils from West Antarctica reveal persistence of Nothofagaceae forests into the Early Miocene,2025-11-17T12:45:00Z,Communications Earth & Environment,Springer Nature ,FALSE,3291.6499,0.937,2936716274,NA,217947,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65458-9,Ecoresorbable chipless temperature-responsive tag made from biodegradable materials for sustainable IoT,2025-11-17T12:43:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936716539,NA,187223,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65608-z,Topographically-controlled contribution of avalanches to glacier mass balance in the 21st century,2025-11-17T12:42:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936716446,NA,225605,Chronoshub
Swiss National Science Foundation (SNSF),2025,7833.500533617929,10.1038/s44319-025-00624-0,SDS-22 stabilizes GSP-1/-2 PP1 subunits contributing to polarity establishment in C. elegans embryos,2025-11-17T12:42:00Z,EMBO Reports,Springer Nature ,FALSE,7339.99,0.937,2936717417,NA,175850,Chronoshub
Swiss National Science Foundation (SNSF),2025,2936.1259338313766,10.1186/s12862-025-02464-x,Timing of mortality during development alters the evolution of aging,2025-11-17T12:41:00Z,BMC Ecology and Evolution,Springer Nature ,FALSE,2751.15,0.937,2936712482,NA,"181204, 219822",Chronoshub
Swiss National Science Foundation (SNSF),2025,5012.753468516542,10.1186/s13073-025-01555-0,Clinical and bacterial determinants of unfavorable tuberculosis treatment outcomes: an observational study in Georgia,2025-11-17T12:40:00Z,Genome Medicine,Springer Nature ,FALSE,4696.95,0.937,2936709307,NA,10000213,Chronoshub
Swiss National Science Foundation (SNSF),2025,4089.8078975453573,10.1038/s42003-025-09090-9,Molecular mechanisms and hotspots of pH sensing in ASIC1a revealed by computational and functional analysis,2025-11-17T12:39:00Z,Communications Biology,Springer Nature ,FALSE,3832.15,0.937,2936712924,NA,207878,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-65426-3,Spermine modulation of Alzheimer’s Tau and Parkinson’s α-synuclein: implications for biomolecular condensation and neurodegeneration,2025-11-17T12:39:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936711108,NA,10002967,Chronoshub
Swiss National Science Foundation (SNSF),2025,4089.8078975453573,10.1038/s42003-025-09092-7,Conditional deep learning model reveals translation elongation determinants during amino acid deprivation,2025-11-17T12:38:00Z,Communications Biology,Springer Nature ,FALSE,3832.15,0.937,2936711382,NA,205884,Chronoshub
Swiss National Science Foundation (SNSF),2025,1707.5773745997865,10.5194/cp-21-2115-2025,Oligocene-early Miocene paradox of pCO2 inferred from alkenone carbon isotopic fractionation and sea surface temperature trends,2025-11-17T12:33:00Z,Climate of the Past,Copernicus Publications,FALSE,1600,0.937,CP-PUC-2025-110,NA,182070,Chronoshub
Swiss National Science Foundation (SNSF),2025,1725.7203842049091,10.5194/se-16-1227-2025,Revisiting Gassmann-type relationships within Biot poroelastic theory,2025-11-17T12:33:00Z,Solid Earth,Copernicus Publications,FALSE,1617,0.937,SE-PUC-2025-61,NA,206722,Chronoshub
Swiss National Science Foundation (SNSF),2025,1564.6531483457843,10.5194/se-16-1335-2025,Stress drop sequences in the simplest pressure-sensitive ideal elasto-plastic media: implications for earthquake cycles,2025-11-17T12:33:00Z,Solid Earth,Copernicus Publications,FALSE,1466.08,0.937,SE-PUC-2025-64,NA,206722,Chronoshub
Swiss National Science Foundation (SNSF),2025,1588.0469583778015,10.5194/tc-19-5283-2025,Contrasting patterns of change in snowline altitude across five Himalayan catchments,2025-11-17T12:33:00Z,The Cryosphere,Copernicus Publications,FALSE,1488,0.937,TC-PUC-2025-259,NA,183633,Chronoshub
Swiss National Science Foundation (SNSF),2025,3634.0981856990393,10.3389/fmolb.2025.1727371,FluoTag-EMSA: A Fast and Accessible Quantitative Method to Assess RNABinding Specificity Using 3′-Tagged Hybrid Duplexes,2025-11-17T12:30:00Z,Frontiers in Molecular Biosciences,Frontiers Media,FALSE,3405.15,0.937,2025-1521660-2,NA,212712,Chronoshub
Swiss National Science Foundation (SNSF),2025,2445.805763073639,10.3390/ijms262110433,Pleiotropic Effects on Tachyzoite and Host Cell Proteomes in Knock-Out Clones of the Open Reading Frames 297720 and 319730 Constitutively Expressed in T. gondii ShSp1 Tachyzoites,2025-11-17T12:30:00Z,International Journal of Molecular Sciences,MDPI,FALSE,2291.72,0.937,3936144,NA,214897,Chronoshub
Swiss National Science Foundation (SNSF),2025,2081.1099252934896,10.3389/fitd.2025.1662211,Participatory approach in designing a One Health rabies surveillance form for integrated bite case management in Uganda,2025-11-17T12:29:00Z,Frontiers in Tropical Diseases,Frontiers Media,FALSE,1950,0.937,2025-1444855-4,NA,208430,Chronoshub
Swiss National Science Foundation (SNSF),2025,3201.7075773745996,10.3389/fpsyt.2019.00863,Omega-3 fatty acids in pediatric major depressive disorder (The Omega-3-pMDD trial): A randomized clinical Trial,2025-11-17T12:26:00Z,Jama Network Open,American Medical Association,FALSE,3000,0.937,APC600735632,NA,166826,Chronoshub
Swiss National Science Foundation (SNSF),2025,1494.1302027748131,10.1162/imag.a.1020,Evaluating the dependence of ADC-fMRI on haemodynamics in breath-hold and resting-state conditions,2025-11-17T12:26:00Z,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1400,0.937,APC600736271,NA,194260,Chronoshub
Swiss National Science Foundation (SNSF),2025,3841.760939167556,10.1016/j.abrep.2025.100640,Effects of HIV and Alcohol Stigma on Biomarker-Confirmed Alcohol Use Following a Peer-Delivered Intervention in South Africa,2025-11-17T12:24:00Z,Addictive Behaviors Reports,Elsevier,FALSE,3599.73,0.937,OAD0000662545,NA,201690,Chronoshub
Swiss National Science Foundation (SNSF),2025,6506.766275346851,10.1002/advs.202508106,Global Diversification Rates of Ferns across Spatial and Climatic Gradients,2025-11-17T12:20:00Z,Advanced Science,Wiley,FALSE,6096.84,0.937,9100210451,NA,169199,Chronoshub
